CVE_ID,CWE_ID
CVE-2014-9349,CWE-79
CVE-2014-9350,CWE-19
CVE-2014-9351,CWE-20
CVE-2014-9352,CWE-79
CVE-2014-9353,CWE-264
CVE-2014-9354,CWE-200
CVE-2014-9355,CWE-200
CVE-2014-9356,CWE-22
CVE-2014-9357,CWE-264
CVE-2014-9358,CWE-20
CVE-2014-9361,CWE-200
CVE-2014-9362,CWE-79
CVE-2014-9364,CWE-79
CVE-2014-9367,CWE-79
CVE-2014-9368,CWE-352
CVE-2014-9369,CWE-20
CVE-2014-9371,CWE-20
CVE-2014-9372,CWE-22
CVE-2014-9373,CWE-22
CVE-2014-9375,CWE-22
CVE-2014-9377,CWE-119
CVE-2014-9378,CWE-20
CVE-2014-9379,CWE-119
CVE-2014-9380,CWE-119
CVE-2014-9381,CWE-189
CVE-2014-9382,CWE-352
CVE-2014-9385,CWE-352
CVE-2014-9387,CWE-264
CVE-2014-9388,CWE-284
CVE-2014-9389,CWE-22
CVE-2014-9390,CWE-20
CVE-2014-9391,CWE-352
CVE-2014-9392,CWE-352
CVE-2014-9393,CWE-352
CVE-2014-9394,CWE-352
CVE-2014-9395,CWE-352
CVE-2014-9396,CWE-352
CVE-2014-9397,CWE-352
CVE-2014-9398,CWE-352
CVE-2014-9399,CWE-352
CVE-2014-9400,CWE-352
CVE-2014-9401,CWE-352
CVE-2014-9402,CWE-399
CVE-2014-9405,CWE-79
CVE-2014-9406,CWE-255
CVE-2014-9407,CWE-352
CVE-2014-9408,CWE-200
CVE-2014-9410,CWE-20
CVE-2014-9411,CWE-118
CVE-2014-9412,CWE-79
CVE-2014-9413,CWE-352
CVE-2014-9414,CWE-352
CVE-2014-9415,CWE-20
CVE-2014-9417,CWE-20
CVE-2014-9418,CWE-119
CVE-2014-9419,CWE-200
CVE-2014-9420,CWE-399
CVE-2014-9422,CWE-284
CVE-2014-9423,CWE-200
CVE-2014-9426,CWE-17
CVE-2014-9427,CWE-119
CVE-2014-9428,CWE-399
CVE-2014-9429,CWE-79
CVE-2014-9430,CWE-79
CVE-2014-9431,CWE-352
CVE-2014-9432,CWE-79
CVE-2014-9433,CWE-79
CVE-2014-9434,CWE-79
CVE-2014-9435,CWE-89
CVE-2014-9436,CWE-22
CVE-2014-9437,CWE-352
CVE-2014-9438,CWE-352
CVE-2014-9439,CWE-79
CVE-2014-9440,CWE-89
CVE-2014-9441,CWE-352
CVE-2014-9442,CWE-89
CVE-2014-9443,CWE-79
CVE-2014-9444,CWE-79
CVE-2014-9445,CWE-89
CVE-2014-9446,CWE-79
CVE-2014-9447,CWE-22
CVE-2014-9448,CWE-119
CVE-2014-9449,CWE-119
CVE-2014-9450,CWE-89
CVE-2014-9451,CWE-119
CVE-2014-9452,CWE-22
CVE-2014-9453,CWE-79
CVE-2014-9454,CWE-352
CVE-2014-9455,CWE-89
CVE-2014-9456,CWE-119
CVE-2014-9457,CWE-89
CVE-2014-9458,CWE-119
CVE-2014-9459,CWE-352
CVE-2014-9460,CWE-352
CVE-2014-9461,CWE-22
CVE-2014-9462,CWE-20
CVE-2014-9463,CWE-94
CVE-2014-9464,CWE-89
CVE-2014-9465,CWE-399
CVE-2014-9466,CWE-264
CVE-2014-9468,CWE-79
CVE-2014-9469,CWE-79
CVE-2014-9470,CWE-79
CVE-2014-9472,CWE-399
CVE-2014-9474,CWE-119
CVE-2014-9475,CWE-79
CVE-2014-9476,CWE-264
CVE-2014-9477,CWE-79
CVE-2014-9478,CWE-79
CVE-2014-9479,CWE-79
CVE-2014-9480,CWE-79
CVE-2014-9481,CWE-200
CVE-2014-9482,CWE-416
CVE-2014-9483,CWE-200
CVE-2014-9485,CWE-22
CVE-2014-9487,CWE-611
CVE-2014-9488,CWE-119
CVE-2014-9489,CWE-284
CVE-2014-9490,CWE-399
CVE-2014-9493,CWE-264
CVE-2014-9494,CWE-264
CVE-2014-9495,CWE-119
CVE-2014-9497,CWE-119
CVE-2014-9498,CWE-79
CVE-2014-9499,CWE-79
CVE-2014-9500,CWE-79
CVE-2014-9501,CWE-79
CVE-2014-9502,CWE-352
CVE-2014-9503,CWE-264
CVE-2014-9504,CWE-284
CVE-2014-9505,CWE-79
CVE-2014-9506,CWE-200
CVE-2014-9507,CWE-79
CVE-2014-9508,CWE-59
CVE-2014-9509,CWE-20
CVE-2014-9510,CWE-352
CVE-2014-9512,CWE-59
CVE-2014-9513,CWE-284
CVE-2014-9514,CWE-79
CVE-2014-9515,CWE-502
CVE-2014-9516,CWE-79
CVE-2014-9517,CWE-79
CVE-2014-9518,CWE-79
CVE-2014-9519,CWE-89
CVE-2014-9520,CWE-89
CVE-2014-9521,CWE-94
CVE-2014-9522,CWE-79
CVE-2014-9523,CWE-352
CVE-2014-9524,CWE-352
CVE-2014-9525,CWE-352
CVE-2014-9526,CWE-79
CVE-2014-9527,CWE-399
CVE-2014-9528,CWE-89
CVE-2014-9529,CWE-362
CVE-2014-9556,CWE-189
CVE-2014-9557,CWE-79
CVE-2014-9558,CWE-89
CVE-2014-9559,CWE-79
CVE-2014-9560,CWE-89
CVE-2014-9561,CWE-79
CVE-2014-9562,CWE-79
CVE-2014-9563,CWE-93
CVE-2014-9564,CWE-93
CVE-2014-9565,CWE-352
CVE-2014-9566,CWE-89
CVE-2014-9567,CWE-94
CVE-2014-9568,CWE-200
CVE-2014-9569,CWE-79
CVE-2014-9570,CWE-79
CVE-2014-9571,CWE-79
CVE-2014-9572,CWE-284
CVE-2014-9573,CWE-89
CVE-2014-9574,CWE-22
CVE-2014-9575,CWE-264
CVE-2014-9576,CWE-200
CVE-2014-9577,CWE-200
CVE-2014-9578,CWE-287
CVE-2014-9579,CWE-200
CVE-2014-9580,CWE-79
CVE-2014-9581,CWE-22
CVE-2014-9582,CWE-79
CVE-2014-9583,CWE-264
CVE-2014-9584,CWE-20
CVE-2014-9587,CWE-352
CVE-2014-9593,CWE-200
CVE-2014-9594,CWE-119
CVE-2014-9595,CWE-119
CVE-2014-9596,CWE-310
CVE-2014-9597,CWE-20
CVE-2014-9598,CWE-20
CVE-2014-9599,CWE-79
CVE-2014-9601,CWE-20
CVE-2014-9602,CWE-189
CVE-2014-9603,CWE-20
CVE-2014-9604,CWE-189
CVE-2014-9605,CWE-287
CVE-2014-9606,CWE-79
CVE-2014-9607,CWE-79
CVE-2014-9608,CWE-79
CVE-2014-9609,CWE-22
CVE-2014-9610,CWE-264
CVE-2014-9611,CWE-287
CVE-2014-9612,CWE-89
CVE-2014-9613,CWE-89
CVE-2014-9614,CWE-798
CVE-2014-9615,CWE-79
CVE-2014-9616,CWE-200
CVE-2014-9617,CWE-601
CVE-2014-9618,CWE-287
CVE-2014-9619,CWE-434
CVE-2014-9620,CWE-399
CVE-2014-9621,CWE-399
CVE-2014-9622,CWE-77
CVE-2014-9623,CWE-399
CVE-2014-9624,CWE-287
CVE-2014-9625,CWE-120
CVE-2014-9626,CWE-191
CVE-2014-9627,CWE-704
CVE-2014-9628,CWE-120
CVE-2014-9629,CWE-120
CVE-2014-9630,CWE-119
CVE-2014-9632,CWE-264
CVE-2014-9633,CWE-264
CVE-2014-9634,CWE-254
CVE-2014-9635,CWE-254
CVE-2014-9636,CWE-119
CVE-2014-9637,CWE-399
CVE-2014-9640,CWE-119
CVE-2014-9641,CWE-264
CVE-2014-9642,CWE-264
CVE-2014-9643,CWE-264
CVE-2014-9644,CWE-269
CVE-2014-9645,CWE-20
CVE-2014-9646,CWE-264
CVE-2014-9648,CWE-284
CVE-2014-9649,CWE-79
CVE-2014-9651,CWE-119
CVE-2014-9652,CWE-119
CVE-2014-9653,CWE-20
CVE-2014-9654,CWE-119
CVE-2014-9655,CWE-119
CVE-2014-9656,CWE-119
CVE-2014-9657,CWE-125
CVE-2014-9658,CWE-125
CVE-2014-9659,CWE-119
CVE-2014-9660,CWE-476
CVE-2014-9662,CWE-119
CVE-2014-9663,CWE-119
CVE-2014-9664,CWE-119
CVE-2014-9665,CWE-119
CVE-2014-9666,CWE-189
CVE-2014-9667,CWE-119
CVE-2014-9668,CWE-119
CVE-2014-9669,CWE-125
CVE-2014-9670,CWE-189
CVE-2014-9672,CWE-119
CVE-2014-9673,CWE-119
CVE-2014-9675,CWE-264
CVE-2014-9677,CWE-79
CVE-2014-9678,CWE-20
CVE-2014-9679,CWE-119
CVE-2014-9680,CWE-200
CVE-2014-9682,CWE-77
CVE-2014-9683,CWE-189
CVE-2014-9684,CWE-399
CVE-2014-9685,CWE-79
CVE-2014-9686,CWE-399
CVE-2014-9687,CWE-255
CVE-2014-9689,CWE-264
CVE-2014-9690,CWE-332
CVE-2014-9691,CWE-200
CVE-2014-9692,CWE-200
CVE-2014-9693,CWE-19
CVE-2014-9694,CWE-352
CVE-2014-9695,CWE-264
CVE-2014-9696,CWE-264
CVE-2014-9697,CWE-400
CVE-2014-9699,CWE-200
CVE-2014-9701,CWE-79
CVE-2014-9702,CWE-522
CVE-2014-9705,CWE-119
CVE-2014-9706,CWE-19
CVE-2014-9707,CWE-17
CVE-2014-9709,CWE-119
CVE-2014-9710,CWE-362
CVE-2014-9711,CWE-79
CVE-2014-9712,CWE-200
CVE-2014-9713,CWE-264
CVE-2014-9714,CWE-79
CVE-2014-9716,CWE-79
CVE-2014-9717,CWE-284
CVE-2014-9718,CWE-399
CVE-2014-9720,CWE-203
CVE-2014-9721,CWE-20
CVE-2014-9727,CWE-78
CVE-2014-9728,CWE-119
CVE-2014-9731,CWE-17
CVE-2014-9733,CWE-20
CVE-2014-9734,CWE-22
CVE-2014-9735,CWE-264
CVE-2014-9736,CWE-255
CVE-2014-9738,CWE-79
CVE-2014-9739,CWE-79
CVE-2014-9740,CWE-79
CVE-2014-9741,CWE-79
CVE-2014-9742,CWE-310
CVE-2014-9743,CWE-79
CVE-2014-9744,CWE-399
CVE-2014-9745,CWE-399
CVE-2014-9746,CWE-20
CVE-2014-9747,CWE-399
CVE-2014-9748,CWE-362
CVE-2014-9749,CWE-264
CVE-2014-9750,CWE-20
CVE-2014-9751,CWE-20
CVE-2014-9753,CWE-287
CVE-2014-9754,CWE-20
CVE-2014-9755,CWE-20
CVE-2014-9756,CWE-369
CVE-2014-9757,CWE-20
CVE-2014-9758,CWE-79
CVE-2014-9759,CWE-200
CVE-2014-9760,CWE-79
CVE-2014-9761,CWE-119
CVE-2014-9762,CWE-20
CVE-2014-9763,CWE-189
CVE-2014-9764,CWE-20
CVE-2014-9765,CWE-119
CVE-2014-9766,CWE-189
CVE-2014-9767,CWE-22
CVE-2014-9768,CWE-264
CVE-2014-9769,CWE-119
CVE-2014-9770,CWE-264
CVE-2014-9772,CWE-79
CVE-2014-9773,CWE-284
CVE-2014-9777,CWE-119
CVE-2014-9778,CWE-119
CVE-2014-9779,CWE-264
CVE-2014-9780,CWE-264
CVE-2014-9781,CWE-119
CVE-2014-9782,CWE-264
CVE-2014-9783,CWE-264
CVE-2014-9784,CWE-119
CVE-2014-9785,CWE-264
CVE-2014-9786,CWE-119
CVE-2014-9787,CWE-189
CVE-2014-9788,CWE-119
CVE-2014-9789,CWE-264
CVE-2014-9790,CWE-264
CVE-2014-9792,CWE-189
CVE-2014-9793,CWE-254
CVE-2014-9795,CWE-189
CVE-2014-9796,CWE-264
CVE-2014-9798,CWE-284
CVE-2014-9799,CWE-264
CVE-2014-9800,CWE-264
CVE-2014-9801,CWE-189
CVE-2014-9802,CWE-264
CVE-2014-9803,CWE-19
CVE-2014-9805,CWE-20
CVE-2014-9806,CWE-20
CVE-2014-9807,CWE-415
CVE-2014-9808,CWE-20
CVE-2014-9809,CWE-20
CVE-2014-9810,CWE-20
CVE-2014-9811,CWE-20
CVE-2014-9812,CWE-476
CVE-2014-9813,CWE-20
CVE-2014-9814,CWE-476
CVE-2014-9815,CWE-20
CVE-2014-9816,CWE-125
CVE-2014-9817,CWE-119
CVE-2014-9818,CWE-125
CVE-2014-9819,CWE-119
CVE-2014-9820,CWE-119
CVE-2014-9821,CWE-119
CVE-2014-9822,CWE-119
CVE-2014-9823,CWE-119
CVE-2014-9824,CWE-119
CVE-2014-9825,CWE-119
CVE-2014-9826,CWE-388
CVE-2014-9827,CWE-284
CVE-2014-9828,CWE-284
CVE-2014-9829,CWE-125
CVE-2014-9830,CWE-284
CVE-2014-9831,CWE-284
CVE-2014-9832,CWE-119
CVE-2014-9833,CWE-119
CVE-2014-9834,CWE-119
CVE-2014-9835,CWE-119
CVE-2014-9836,CWE-119
CVE-2014-9837,CWE-125
CVE-2014-9839,CWE-119
CVE-2014-9840,CWE-119
CVE-2014-9841,CWE-388
CVE-2014-9842,CWE-400
CVE-2014-9843,CWE-119
CVE-2014-9844,CWE-125
CVE-2014-9845,CWE-119
CVE-2014-9846,CWE-119
CVE-2014-9847,CWE-119
CVE-2014-9848,CWE-399
CVE-2014-9849,CWE-400
CVE-2014-9850,CWE-399
CVE-2014-9851,CWE-20
CVE-2014-9852,CWE-913
CVE-2014-9853,CWE-399
CVE-2014-9854,CWE-399
CVE-2014-9862,CWE-190
CVE-2014-9863,CWE-190
CVE-2014-9864,CWE-20
CVE-2014-9865,CWE-284
CVE-2014-9866,CWE-20
CVE-2014-9867,CWE-264
CVE-2014-9868,CWE-264
CVE-2014-9869,CWE-264
CVE-2014-9870,CWE-264
CVE-2014-9871,CWE-119
CVE-2014-9872,CWE-20
CVE-2014-9873,CWE-264
CVE-2014-9874,CWE-119
CVE-2014-9875,CWE-264
CVE-2014-9876,CWE-189
CVE-2014-9877,CWE-19
CVE-2014-9878,CWE-264
CVE-2014-9879,CWE-264
CVE-2014-9880,CWE-264
CVE-2014-9881,CWE-264
CVE-2014-9882,CWE-119
CVE-2014-9883,CWE-191
CVE-2014-9884,CWE-20
CVE-2014-9885,CWE-264
CVE-2014-9886,CWE-20
CVE-2014-9887,CWE-264
CVE-2014-9888,CWE-264
CVE-2014-9889,CWE-20
CVE-2014-9890,CWE-264
CVE-2014-9891,CWE-264
CVE-2014-9892,CWE-200
CVE-2014-9893,CWE-200
CVE-2014-9894,CWE-200
CVE-2014-9895,CWE-200
CVE-2014-9896,CWE-200
CVE-2014-9897,CWE-200
CVE-2014-9898,CWE-200
CVE-2014-9899,CWE-200
CVE-2014-9900,CWE-200
CVE-2014-9901,CWE-284
CVE-2014-9902,CWE-119
CVE-2014-9903,CWE-200
CVE-2014-9905,CWE-79
CVE-2014-9906,CWE-416
CVE-2014-9907,CWE-20
CVE-2014-9909,CWE-264
CVE-2014-9910,CWE-264
CVE-2014-9911,CWE-119
CVE-2014-9912,CWE-119
CVE-2014-9913,CWE-119
CVE-2014-9914,CWE-362
CVE-2014-9915,CWE-189
CVE-2014-9916,CWE-79
CVE-2014-9917,CWE-79
CVE-2014-9918,CWE-79
CVE-2014-9919,CWE-79
CVE-2014-9920,CWE-284
CVE-2014-9921,CWE-264
CVE-2014-9922,CWE-264
CVE-2014-9923,CWE-119
CVE-2014-9924,CWE-189
CVE-2014-9925,CWE-119
CVE-2014-9926,CWE-416
CVE-2014-9927,CWE-119
CVE-2014-9928,CWE-119
CVE-2014-9929,CWE-119
CVE-2014-9930,CWE-416
CVE-2014-9931,CWE-119
CVE-2014-9932,CWE-190
CVE-2014-9933,CWE-20
CVE-2014-9934,CWE-347
CVE-2014-9935,CWE-190
CVE-2014-9936,CWE-362
CVE-2014-9937,CWE-119
CVE-2014-9938,CWE-116
CVE-2014-9939,CWE-119
CVE-2014-9940,CWE-416
CVE-2014-9941,CWE-362
CVE-2014-9942,CWE-665
CVE-2014-9943,CWE-476
CVE-2014-9944,CWE-190
CVE-2014-9945,CWE-285
CVE-2014-9946,CWE-416
CVE-2014-9947,CWE-200
CVE-2014-9948,CWE-129
CVE-2014-9949,CWE-476
CVE-2014-9950,CWE-285
CVE-2014-9951,CWE-200
CVE-2014-9952,CWE-287
CVE-2014-9953,CWE-264
CVE-2014-9954,CWE-264
CVE-2014-9955,CWE-264
CVE-2014-9956,CWE-264
CVE-2014-9957,CWE-264
CVE-2014-9958,CWE-264
CVE-2014-9959,CWE-264
CVE-2014-9960,CWE-119
CVE-2014-9961,CWE-284
CVE-2014-9962,CWE-20
CVE-2014-9963,CWE-119
CVE-2014-9964,CWE-190
CVE-2014-9965,CWE-20
CVE-2014-9966,CWE-362
CVE-2014-9967,CWE-476
CVE-2014-9968,CWE-119
CVE-2014-9969,CWE-327
CVE-2014-9970,CWE-200
CVE-2014-9971,CWE-20
CVE-2014-9972,CWE-476
CVE-2014-9973,CWE-119
CVE-2014-9974,CWE-119
CVE-2014-9975,CWE-326
CVE-2014-9976,CWE-119
CVE-2014-9977,CWE-119
CVE-2014-9978,CWE-119
CVE-2014-9979,CWE-119
CVE-2014-9980,CWE-119
CVE-2014-9981,CWE-119
CVE-2014-9983,CWE-22
CVE-2014-9984,CWE-119
CVE-2014-9985,CWE-388
CVE-2014-9986,CWE-119
CVE-2014-9987,CWE-119
CVE-2014-9988,CWE-119
CVE-2014-9989,CWE-129
CVE-2014-9990,CWE-129
CVE-2014-9991,CWE-119
CVE-2014-9993,CWE-119
CVE-2014-9994,CWE-119
CVE-2014-9995,CWE-119
CVE-2014-9996,CWE-119
CVE-2014-9997,CWE-119
CVE-2014-9998,CWE-119
CVE-2015-0001,CWE-264
CVE-2015-0002,CWE-264
CVE-2015-0003,CWE-476
CVE-2015-0004,CWE-264
CVE-2015-0005,CWE-254
CVE-2015-0006,CWE-264
CVE-2015-0008,CWE-284
CVE-2015-0009,CWE-254
CVE-2015-0010,CWE-310
CVE-2015-0011,CWE-264
CVE-2015-0012,CWE-264
CVE-2015-0014,CWE-119
CVE-2015-0015,CWE-399
CVE-2015-0016,CWE-22
CVE-2015-0017,CWE-399
CVE-2015-0018,CWE-399
CVE-2015-0019,CWE-399
CVE-2015-0020,CWE-399
CVE-2015-0021,CWE-399
CVE-2015-0022,CWE-399
CVE-2015-0023,CWE-399
CVE-2015-0025,CWE-399
CVE-2015-0026,CWE-399
CVE-2015-0027,CWE-399
CVE-2015-0028,CWE-399
CVE-2015-0029,CWE-399
CVE-2015-0030,CWE-399
CVE-2015-0031,CWE-399
CVE-2015-0032,CWE-399
CVE-2015-0035,CWE-399
CVE-2015-0036,CWE-399
CVE-2015-0037,CWE-399
CVE-2015-0038,CWE-399
CVE-2015-0039,CWE-399
CVE-2015-0040,CWE-399
CVE-2015-0041,CWE-399
CVE-2015-0042,CWE-399
CVE-2015-0043,CWE-399
CVE-2015-0044,CWE-399
CVE-2015-0045,CWE-399
CVE-2015-0046,CWE-399
CVE-2015-0048,CWE-399
CVE-2015-0049,CWE-399
CVE-2015-0050,CWE-399
CVE-2015-0051,CWE-264
CVE-2015-0052,CWE-399
CVE-2015-0053,CWE-399
CVE-2015-0054,CWE-264
CVE-2015-0055,CWE-264
CVE-2015-0056,CWE-399
CVE-2015-0057,CWE-264
CVE-2015-0058,CWE-415
CVE-2015-0059,CWE-264
CVE-2015-0060,CWE-19
CVE-2015-0061,CWE-200
CVE-2015-0062,CWE-264
CVE-2015-0063,CWE-399
CVE-2015-0064,CWE-399
CVE-2015-0065,CWE-399
CVE-2015-0066,CWE-399
CVE-2015-0067,CWE-399
CVE-2015-0068,CWE-399
CVE-2015-0069,CWE-264
CVE-2015-0070,CWE-200
CVE-2015-0071,CWE-264
CVE-2015-0072,CWE-79
CVE-2015-0073,CWE-264
CVE-2015-0074,CWE-119
CVE-2015-0075,CWE-264
CVE-2015-0076,CWE-200
CVE-2015-0077,CWE-200
CVE-2015-0078,CWE-264
CVE-2015-0079,CWE-399
CVE-2015-0080,CWE-200
CVE-2015-0081,CWE-19
CVE-2015-0084,CWE-254
CVE-2015-0086,CWE-399
CVE-2015-0087,CWE-200
CVE-2015-0088,CWE-94
CVE-2015-0089,CWE-200
CVE-2015-0090,CWE-94
CVE-2015-0091,CWE-94
CVE-2015-0092,CWE-94
CVE-2015-0093,CWE-94
CVE-2015-0094,CWE-200
CVE-2015-0095,CWE-476
CVE-2015-0096,CWE-426
CVE-2015-0097,CWE-19
CVE-2015-0098,CWE-264
CVE-2015-0099,CWE-399
CVE-2015-0100,CWE-119
CVE-2015-0101,CWE-79
CVE-2015-0102,CWE-287
CVE-2015-0103,CWE-79
CVE-2015-0104,CWE-284
CVE-2015-0105,CWE-79
CVE-2015-0106,CWE-79
CVE-2015-0107,CWE-22
CVE-2015-0108,CWE-79
CVE-2015-0109,CWE-79
CVE-2015-0110,CWE-284
CVE-2015-0113,CWE-200
CVE-2015-0114,CWE-119
CVE-2015-0115,CWE-352
CVE-2015-0116,CWE-74
CVE-2015-0118,CWE-310
CVE-2015-0119,CWE-284
CVE-2015-0120,CWE-119
CVE-2015-0122,CWE-79
CVE-2015-0123,CWE-79
CVE-2015-0124,CWE-79
CVE-2015-0125,CWE-79
CVE-2015-0127,CWE-254
CVE-2015-0128,CWE-79
CVE-2015-0129,CWE-79
CVE-2015-0130,CWE-79
CVE-2015-0131,CWE-79
CVE-2015-0132,CWE-399
CVE-2015-0134,CWE-119
CVE-2015-0135,CWE-189
CVE-2015-0136,CWE-200
CVE-2015-0137,CWE-20
CVE-2015-0138,CWE-310
CVE-2015-0139,CWE-79
CVE-2015-0141,CWE-284
CVE-2015-0142,CWE-264
CVE-2015-0143,CWE-200
CVE-2015-0144,CWE-79
CVE-2015-0145,CWE-352
CVE-2015-0146,CWE-264
CVE-2015-0149,CWE-264
CVE-2015-0150,CWE-284
CVE-2015-0151,CWE-352
CVE-2015-0152,CWE-200
CVE-2015-0153,CWE-320
CVE-2015-0156,CWE-79
CVE-2015-0157,CWE-20
CVE-2015-0158,CWE-79
CVE-2015-0160,CWE-264
CVE-2015-0161,CWE-89
CVE-2015-0162,CWE-264
CVE-2015-0167,CWE-79
CVE-2015-0168,CWE-79
CVE-2015-0169,CWE-74
CVE-2015-0170,CWE-200
CVE-2015-0171,CWE-22
CVE-2015-0172,CWE-200
CVE-2015-0173,CWE-17
CVE-2015-0174,CWE-200
CVE-2015-0175,CWE-264
CVE-2015-0176,CWE-79
CVE-2015-0177,CWE-79
CVE-2015-0178,CWE-200
CVE-2015-0179,CWE-264
CVE-2015-0180,CWE-284
CVE-2015-0189,CWE-399
CVE-2015-0193,CWE-79
CVE-2015-0194,CWE-611
CVE-2015-0195,CWE-79
CVE-2015-0197,CWE-264
CVE-2015-0198,CWE-287
CVE-2015-0199,CWE-399
CVE-2015-0200,CWE-200
CVE-2015-0201,CWE-254
CVE-2015-0202,CWE-399
CVE-2015-0203,CWE-19
CVE-2015-0204,CWE-310
CVE-2015-0205,CWE-310
CVE-2015-0206,CWE-119
CVE-2015-0210,CWE-295
CVE-2015-0211,CWE-200
CVE-2015-0212,CWE-79
CVE-2015-0213,CWE-352
CVE-2015-0214,CWE-264
CVE-2015-0215,CWE-200
CVE-2015-0216,CWE-79
CVE-2015-0217,CWE-399
CVE-2015-0218,CWE-352
CVE-2015-0219,CWE-17
CVE-2015-0220,CWE-79
CVE-2015-0221,CWE-399
CVE-2015-0222,CWE-17
CVE-2015-0223,CWE-264
CVE-2015-0224,CWE-19
CVE-2015-0225,CWE-77
CVE-2015-0226,CWE-327
CVE-2015-0227,CWE-264
CVE-2015-0228,CWE-20
CVE-2015-0233,CWE-254
CVE-2015-0234,CWE-20
CVE-2015-0235,CWE-787
CVE-2015-0236,CWE-200
CVE-2015-0237,CWE-264
CVE-2015-0238,CWE-200
CVE-2015-0239,CWE-269
CVE-2015-0240,CWE-17
CVE-2015-0241,CWE-120
CVE-2015-0242,CWE-787
CVE-2015-0243,CWE-120
CVE-2015-0244,CWE-89
CVE-2015-0245,CWE-362
CVE-2015-0247,CWE-119
CVE-2015-0248,CWE-399
CVE-2015-0249,CWE-94
CVE-2015-0251,CWE-345
CVE-2015-0252,CWE-20
CVE-2015-0255,CWE-200
CVE-2015-0257,CWE-264
CVE-2015-0258,CWE-434
CVE-2015-0259,CWE-345
CVE-2015-0260,CWE-200
CVE-2015-0261,CWE-189
CVE-2015-0265,CWE-79
CVE-2015-0266,CWE-264
CVE-2015-0268,CWE-20
CVE-2015-0269,CWE-22
CVE-2015-0270,CWE-89
CVE-2015-0271,CWE-200
CVE-2015-0274,CWE-19
CVE-2015-0275,CWE-17
CVE-2015-0276,CWE-352
CVE-2015-0277,CWE-284
CVE-2015-0278,CWE-264
CVE-2015-0279,CWE-94
CVE-2015-0282,CWE-310
CVE-2015-0283,CWE-399
CVE-2015-0284,CWE-79
CVE-2015-0285,CWE-310
CVE-2015-0286,CWE-17
CVE-2015-0287,CWE-17
CVE-2015-0290,CWE-17
CVE-2015-0292,CWE-119
CVE-2015-0293,CWE-20
CVE-2015-0294,CWE-295
CVE-2015-0295,CWE-189
CVE-2015-0296,CWE-264
CVE-2015-0297,CWE-284
CVE-2015-0298,CWE-79
CVE-2015-0299,CWE-79
CVE-2015-0301,CWE-20
CVE-2015-0304,CWE-119
CVE-2015-0307,CWE-119
CVE-2015-0309,CWE-119
CVE-2015-0310,CWE-264
CVE-2015-0312,CWE-415
CVE-2015-0323,CWE-119
CVE-2015-0324,CWE-119
CVE-2015-0327,CWE-119
CVE-2015-0333,CWE-399
CVE-2015-0335,CWE-399
CVE-2015-0337,CWE-264
CVE-2015-0339,CWE-399
CVE-2015-0343,CWE-79
CVE-2015-0344,CWE-79
CVE-2015-0345,CWE-79
CVE-2015-0348,CWE-119
CVE-2015-0357,CWE-200
CVE-2015-0513,CWE-79
CVE-2015-0514,CWE-200
CVE-2015-0516,CWE-22
CVE-2015-0517,CWE-200
CVE-2015-0518,CWE-264
CVE-2015-0519,CWE-200
CVE-2015-0521,CWE-79
CVE-2015-0522,CWE-79
CVE-2015-0523,CWE-20
CVE-2015-0524,CWE-89
CVE-2015-0525,CWE-78
CVE-2015-0526,CWE-79
CVE-2015-0527,CWE-200
CVE-2015-0528,CWE-264
CVE-2015-0529,CWE-255
CVE-2015-0530,CWE-119
CVE-2015-0531,CWE-284
CVE-2015-0532,CWE-264
CVE-2015-0533,CWE-327
CVE-2015-0534,CWE-295
CVE-2015-0535,CWE-327
CVE-2015-0537,CWE-191
CVE-2015-0538,CWE-77
CVE-2015-0540,CWE-89
CVE-2015-0541,CWE-352
CVE-2015-0542,CWE-352
CVE-2015-0543,CWE-20
CVE-2015-0546,CWE-264
CVE-2015-0547,CWE-20
CVE-2015-0548,CWE-20
CVE-2015-0549,CWE-79
CVE-2015-0550,CWE-22
CVE-2015-0551,CWE-79
CVE-2015-0552,CWE-22
CVE-2015-0553,CWE-79
CVE-2015-0554,CWE-264
CVE-2015-0555,CWE-119
CVE-2015-0556,CWE-59
CVE-2015-0557,CWE-22
CVE-2015-0558,CWE-311
CVE-2015-0560,CWE-19
CVE-2015-0561,CWE-20
CVE-2015-0563,CWE-20
CVE-2015-0564,CWE-119
CVE-2015-0565,CWE-119
CVE-2015-0565,CWE-1256
CVE-2015-0568,CWE-416
CVE-2015-0569,CWE-787
CVE-2015-0570,CWE-787
CVE-2015-0571,CWE-862
CVE-2015-0572,CWE-362
CVE-2015-0573,CWE-476
CVE-2015-0574,CWE-20
CVE-2015-0575,CWE-326
CVE-2015-0576,CWE-119
CVE-2015-0577,CWE-79
CVE-2015-0578,CWE-20
CVE-2015-0579,CWE-399
CVE-2015-0580,CWE-89
CVE-2015-0582,CWE-20
CVE-2015-0583,CWE-200
CVE-2015-0584,CWE-20
CVE-2015-0586,CWE-399
CVE-2015-0588,CWE-352
CVE-2015-0589,CWE-20
CVE-2015-0590,CWE-200
CVE-2015-0591,CWE-399
CVE-2015-0592,CWE-399
CVE-2015-0593,CWE-399
CVE-2015-0594,CWE-79
CVE-2015-0595,CWE-200
CVE-2015-0596,CWE-352
CVE-2015-0597,CWE-200
CVE-2015-0598,CWE-19
CVE-2015-0599,CWE-254
CVE-2015-0600,CWE-20
